order_id,user_id,restaurant_id,post_id,delivery_person_id,order_timestamp,pickup_time,delivery_latitude,delivery_longitude,status,total_price,time_taken_minutes,city_id
3956,1630,196,3668,79,2025-01-16 21:09:29,2025-01-16 21:26:29,36.489363036066244,10.734492927990914,Completed,47.59,22,16
3957,1262,47,,52,2025-02-22 20:01:56,2025-02-22 20:15:56,34.42304417027694,8.826188835883835,Completed,40.82,21,6
3958,4051,92,,50,2025-02-04 12:13:27,2025-02-04 12:25:27,34.76966659855739,10.783904621596953,Completed,13.51,38,17
3959,445,198,,91,2025-01-09 11:53:23,2025-01-09 12:04:23,36.80548646397551,10.163973563668552,Completed,23.42,33,23
3960,4693,29,,69,2025-02-12 19:01:39,2025-02-12 19:12:39,36.783932156921516,10.145537657097437,Completed,13.83,32,23
3961,3399,109,,78,2025-01-08 08:19:31,2025-01-08 08:31:31,36.763130435429055,10.144908597036057,Completed,23.06,32,23
3962,3667,103,2523,1,2025-02-25 17:13:45,2025-02-25 17:31:45,36.46284961343489,10.77110790841209,Completed,20.47,27,16
3963,2287,40,4278,93,2025-02-03 13:37:01,2025-02-03 13:49:01,33.87984706881609,10.045549464033193,Completed,139.51,15,5
3964,4307,111,,43,2025-01-15 10:22:10,2025-01-15 10:39:10,34.74720269548358,10.75424492308357,Completed,27.39,43,17
3965,2719,128,,93,2025-02-08 13:34:56,2025-02-08 13:45:56,33.85322612358718,10.045654971922936,Completed,18.1,21,5
3966,3285,46,,56,2025-01-23 18:54:13,2025-01-23 19:04:13,32.925692084945844,10.495241037228322,Completed,34.87,30,21
3967,152,191,,29,2025-01-21 14:56:48,2025-01-21 15:16:48,34.75451534004592,10.760824276907154,Completed,24.31,30,17
3968,335,84,,27,2025-02-19 13:15:58,2025-02-19 13:33:58,36.8151837645174,10.16219138341553,Completed,28.93,35,1
3969,3886,103,,64,2025-03-06 17:22:04,2025-03-06 17:35:04,36.44832035325639,10.760010199798762,Completed,10.64,21,16
3970,703,98,114,94,2025-01-29 11:45:27,2025-01-29 11:56:27,36.114453461353534,9.360326949143118,Completed,28.01,31,19
3971,2652,20,2344,64,2025-01-27 17:05:42,2025-01-27 17:22:42,35.22104594228571,8.788653558721528,Completed,12.09,34,9
3972,4368,200,,76,2025-03-24 13:52:24,2025-03-24 14:11:24,36.18771230685876,8.724293708662438,Completed,37.81,38,11
3973,1581,34,,65,2025-03-23 13:32:31,2025-03-23 13:47:31,35.79618704836266,10.621208948244586,Completed,36.67,18,20
3974,4520,97,,12,2025-01-16 09:08:17,2025-01-16 09:24:17,36.77004000785374,10.136396255826543,Completed,43.59,19,13
3975,3868,124,,96,2025-03-23 13:34:21,2025-03-23 13:46:21,36.83673537363402,10.167350436612887,Cancelled,16.41,32,23
3976,4462,66,,34,2025-02-23 14:37:17,2025-02-23 14:53:17,36.758783761385864,10.182886726450484,Completed,36.95,19,3
3977,2043,166,4764,47,2025-02-12 17:06:43,2025-02-12 17:18:43,36.84654075132372,10.187639727310385,Completed,21.16,43,23
3978,1746,69,,3,2025-02-10 20:40:05,2025-02-10 20:57:05,35.84452884408221,10.571074281906986,Completed,32.27,31,20
3979,2391,39,,86,2025-01-07 12:07:53,2025-01-07 12:27:53,35.80339932419406,10.598628060811834,Completed,39.28,20,20
3980,2079,71,,61,2025-03-19 15:42:30,2025-03-19 15:55:30,35.85901328312009,10.596325073453,Completed,37.42,24,20
3981,3205,32,,3,2025-03-08 21:01:44,2025-03-08 21:17:44,35.848073234178244,10.573617435766117,Cancelled,41.8,27,20
3982,2762,75,,99,2025-02-07 14:44:18,2025-02-07 14:59:18,36.52187740401669,10.693231231614309,Completed,48.61,18,16
3983,691,102,1087,24,2025-01-10 14:10:21,2025-01-10 14:20:21,36.50618976780852,10.723820792549617,Completed,34.08,18,16
3984,1151,35,,66,2025-02-01 12:12:50,2025-02-01 12:30:50,36.48922354927135,10.717237301681024,Completed,42.48,42,16
3985,4101,191,,50,2025-01-06 13:16:19,2025-01-06 13:34:19,34.74468106762934,10.772416177425955,Completed,13.62,32,17
3986,3262,155,,18,2025-01-09 18:39:15,2025-01-09 18:59:15,35.850392168308915,10.626505134902052,Completed,47.42,35,20
3987,2127,40,,93,2025-02-26 13:37:43,2025-02-26 13:55:43,33.88051979321403,10.056878151541866,Completed,45.41,35,5
3988,2887,173,,92,2025-01-26 12:13:05,2025-01-26 12:29:05,36.89254935269025,10.13632806587163,Completed,22.9,26,1
3989,2860,98,,94,2025-01-10 13:50:40,2025-01-10 14:03:40,36.11854777624967,9.362676242036668,Completed,27.36,29,19
3990,3456,163,,40,2025-03-12 12:41:18,2025-03-12 12:52:18,36.74383727560348,10.174094894375887,Completed,27.64,22,3
3991,1981,182,,87,2025-02-04 21:49:37,2025-02-04 22:09:37,32.93266362878522,10.43620932719107,Completed,26.58,36,21
3992,3673,135,,99,2025-03-10 19:47:36,2025-03-10 20:01:36,36.4559426319166,10.705496600359245,Completed,43.52,27,16
3993,3475,106,,100,2025-03-20 18:18:47,2025-03-20 18:32:47,36.72620166462435,10.175590564347965,Cancelled,36.46,31,3
3994,1126,21,,71,2025-01-10 19:38:37,2025-01-10 19:51:37,36.857104938232425,10.151966266312582,Completed,18.3,23,23
3995,1141,128,1904,93,2025-02-02 16:12:46,2025-02-02 16:24:46,33.8499115947223,10.047619081674743,Cancelled,41.52,28,5
3996,446,129,,78,2025-01-18 18:59:09,2025-01-18 19:11:09,36.83259242508522,10.152192274168316,Completed,122.86,25,23
3997,1242,92,,62,2025-01-22 19:34:47,2025-01-22 19:48:47,34.77274595926301,10.77874886341379,Completed,15.19,27,17
3998,2963,144,,44,2025-02-05 19:06:58,2025-02-05 19:17:58,33.96632152457469,8.182332594436273,Completed,30.06,26,22
3999,4067,166,,83,2025-01-03 16:15:35,2025-01-03 16:32:35,36.847441573660255,10.202546752057486,Completed,14.06,34,23
4000,2394,10,,43,2025-02-13 19:48:26,2025-02-13 20:01:26,34.74552743498998,10.801328589729245,Completed,13.77,25,17
4001,421,119,2007,31,2025-01-03 16:29:46,2025-01-03 16:49:46,36.790408407497004,10.167445307631965,Completed,15.28,21,3
4002,2751,99,,80,2025-03-23 13:11:30,2025-03-23 13:27:30,36.76921965550374,10.228212225476732,Completed,12.14,20,23
4003,4471,6,,62,2025-02-19 11:02:16,2025-02-19 11:15:16,34.77175931067021,10.791308404811392,Completed,10.84,22,17
4004,2578,97,,12,2025-03-01 13:13:20,2025-03-01 13:27:20,36.77221000450689,10.138157801011312,Completed,33.87,27,13
4005,4729,112,2441,5,2025-03-17 21:11:48,2025-03-17 21:31:48,36.78855818330208,10.176705242073616,Completed,19.71,26,23
4006,4158,55,,53,2025-03-14 12:12:46,2025-03-14 12:30:46,36.82488479925987,10.148689046704085,Cancelled,29.61,20,1
4007,1511,138,,52,2025-03-07 13:40:20,2025-03-07 13:57:20,35.20810222890876,8.848937125629673,Completed,25.38,48,9
4008,637,10,,50,2025-02-14 18:54:35,2025-02-14 19:13:35,34.75005653991298,10.807241071175621,Completed,26.67,30,17
4009,854,44,,27,2025-01-04 13:55:11,2025-01-04 14:09:11,36.91019023497029,10.175692748287586,Completed,30.87,29,1
4010,941,84,,49,2025-01-26 11:36:50,2025-01-26 11:54:50,36.815128067586166,10.169267592625681,Completed,42.64,34,1
4011,1484,168,3170,54,2025-02-15 14:48:36,2025-02-15 15:06:36,36.790937666995866,10.14433891079372,Completed,43.5,27,23
4012,3757,169,,100,2025-03-07 16:36:49,2025-03-07 16:55:49,36.767762006530575,10.176655501158805,Cancelled,28.82,32,3
4013,339,163,2783,34,2025-01-22 13:41:00,2025-01-22 13:59:00,36.75158590384425,10.182003492028734,Completed,35.32,24,3
4014,4396,19,,41,2025-02-27 11:24:50,2025-02-27 11:42:50,33.97507850421554,8.162478851852457,Completed,12.47,31,22
4015,3066,155,1825,46,2025-03-22 13:11:29,2025-03-22 13:28:29,35.840562811428356,10.624595124274716,Completed,28.27,26,20
4016,459,105,1561,42,2025-01-08 10:46:06,2025-01-08 11:05:06,36.81829401850849,10.186639220066983,Completed,44.82,34,23
4017,704,80,290,54,2025-01-16 15:16:07,2025-01-16 15:34:07,36.84545035601944,10.14999838797698,Completed,13.68,15,23
4018,3663,30,,25,2025-02-25 10:08:52,2025-02-25 10:21:52,36.83680693756462,10.148610135170145,Completed,18.12,21,23
4019,1625,36,,64,2025-03-16 18:13:21,2025-03-16 18:23:21,36.46797062995016,10.745985157959888,Completed,33.73,28,16
4020,711,82,548,81,2025-02-01 13:54:27,2025-02-01 14:09:27,36.518797354278945,10.704488222764503,Completed,26.53,40,16
4021,4491,168,1851,54,2025-01-01 19:39:06,2025-01-01 19:53:06,36.80540920809926,10.131194985214739,Completed,10.84,21,23
4022,2193,195,,73,2025-03-26 18:24:58,2025-03-26 18:38:58,36.71356457148326,9.186329387221413,Completed,48.37,26,2
4023,1436,88,2890,3,2025-01-22 12:39:59,2025-01-22 12:58:59,35.78613500883228,10.615947499588271,Completed,38.08,27,20
4024,2232,96,,43,2025-01-29 08:56:50,2025-01-29 09:07:50,34.709193594708715,10.767905968960092,Completed,19.1,35,17
4025,2761,182,,8,2025-01-19 18:35:23,2025-01-19 18:51:23,32.91941852930777,10.445971623376511,Completed,35.62,42,21
4026,3194,175,,5,2025-02-22 08:49:34,2025-02-22 08:59:34,36.83562792515024,10.213905849057875,Completed,45.66,19,23
4027,292,94,1648,20,2025-02-24 11:31:03,2025-02-24 11:42:03,35.6857945752782,10.107536369026489,Completed,43.87,28,8
4028,2180,46,2792,93,2025-01-15 18:40:37,2025-01-15 18:54:37,32.92194797040268,10.479972065794485,Cancelled,23.43,26,21
4029,272,184,,25,2025-03-09 13:34:04,2025-03-09 13:46:04,36.77287292082589,10.146671964941849,Completed,20.34,34,23
4030,912,14,41,76,2025-01-09 08:37:24,2025-01-09 08:53:24,36.138927070857456,8.757668810674396,Completed,11.1,51,11
4031,2497,38,,76,2025-02-18 11:20:21,2025-02-18 11:40:21,36.14780950921956,8.754425428794008,Completed,19.53,27,11
4032,4975,27,2540,71,2025-03-19 12:51:00,2025-03-19 13:05:00,36.750001729304515,10.21173781735676,Completed,24.02,23,23
4033,3021,7,,29,2025-01-01 12:26:12,2025-01-01 12:45:12,34.74162466516117,10.718343465999803,Completed,11.97,25,17
4034,4003,30,,78,2025-02-17 15:57:51,2025-02-17 16:15:51,36.82079963736099,10.14876317641495,Completed,24.57,30,23
4035,2738,20,,100,2025-02-05 18:11:21,2025-02-05 18:27:21,35.21745292559181,8.788300938802884,Completed,46.48,48,9
4036,4592,121,,54,2025-03-21 19:21:32,2025-03-21 19:35:32,36.84538305712981,10.15338828809828,Completed,22.82,21,23
4037,3582,173,,27,2025-01-05 10:56:46,2025-01-05 11:09:46,36.90050519811912,10.14361430140884,Completed,46.75,29,1
4038,3406,35,1412,99,2025-02-03 17:35:33,2025-02-03 17:54:33,36.49064458771365,10.717630204398047,Completed,46.89,26,16
4039,2931,69,,61,2025-01-07 08:14:17,2025-01-07 08:30:17,35.846260766937135,10.570281716824043,Completed,47.16,24,20
4040,168,83,,8,2025-02-09 18:57:48,2025-02-09 19:09:48,33.92935938587652,10.090702092633437,Completed,45.57,41,5
4041,4484,41,2847,22,2025-01-19 16:27:34,2025-01-19 16:43:34,36.830462949922634,10.177670308526894,Completed,42.2,29,1
4042,4476,93,,52,2025-03-07 21:42:20,2025-03-07 21:57:20,34.458225013914515,8.830717063983826,Completed,26.87,23,6
4043,4453,11,3924,92,2025-03-15 16:52:26,2025-03-15 17:12:26,36.85407570811621,10.171182156736275,Completed,49.17,24,1
4044,2895,54,2853,21,2025-03-21 18:31:36,2025-03-21 18:43:36,36.852660716077466,10.165086839300699,Completed,10.98,21,23
4045,1574,91,,65,2025-01-21 12:27:17,2025-01-21 12:43:17,35.85323888277972,10.561935542701097,Completed,11.03,23,20
4046,2965,140,,52,2025-02-08 13:59:20,2025-02-08 14:09:20,34.45728651709956,8.77067165458713,Completed,38.73,40,6
4047,1194,144,,80,2025-01-23 13:09:09,2025-01-23 13:20:09,33.969018336452,8.170616283979935,Completed,20.78,43,22
4048,2694,20,,29,2025-01-31 14:11:29,2025-01-31 14:22:29,35.21109673295474,8.781484501735402,Completed,41.68,30,9
4049,1852,90,,22,2025-03-15 09:07:56,2025-03-15 09:20:56,36.86000436490428,10.143017398926222,Completed,17.38,21,1
4050,1701,84,,75,2025-02-05 16:47:38,2025-02-05 16:58:38,36.8328173499185,10.157837769566418,Completed,36.03,19,1
4051,1296,156,3851,58,2025-01-04 12:34:32,2025-01-04 12:52:32,36.8312695772753,10.207437212195448,Completed,39.84,36,23
4052,1657,194,,31,2025-03-19 08:12:12,2025-03-19 08:27:12,36.78266002895607,10.208283274140381,Completed,16.4,26,3
4053,3394,12,,76,2025-01-05 12:57:58,2025-01-05 13:11:58,36.20212356978675,8.67711855291779,Completed,40.73,29,11
4054,3372,102,,74,2025-03-24 14:01:28,2025-03-24 14:19:28,36.50348222807948,10.72091498327393,Completed,27.17,24,16
4055,2143,185,,28,2025-01-28 17:25:20,2025-01-28 17:39:20,37.25102953576484,9.822535607053531,Completed,48.83,36,4
4056,1336,163,,100,2025-02-15 14:46:44,2025-02-15 15:00:44,36.750107405005224,10.180765439617105,Completed,14.49,25,3
4057,2128,48,,60,2025-01-08 17:58:07,2025-01-08 18:11:07,36.81000264517454,10.166492114512714,Completed,24.8,31,23
4058,1249,7,,43,2025-03-17 17:47:16,2025-03-17 18:03:16,34.738040687695594,10.725544302109894,Completed,43.77,27,17
4059,4385,177,,5,2025-01-29 10:43:09,2025-01-29 10:55:09,36.82493515678454,10.141433401853018,Completed,34.73,19,23
4060,3362,168,,58,2025-01-02 18:53:47,2025-01-02 19:13:47,36.79687682127516,10.130164245013002,Completed,36.6,39,23
4061,1430,113,,52,2025-01-03 09:01:36,2025-01-03 09:21:36,34.46143245038712,8.74577166425068,Completed,49.21,28,6
4062,3230,166,,19,2025-02-02 19:53:44,2025-02-02 20:06:44,36.84916895601801,10.184569008614998,Completed,44.85,25,23
4063,3871,143,,3,2025-02-07 21:18:18,2025-02-07 21:30:18,35.836174860646565,10.64493827065369,Completed,14.62,23,20
4064,2665,40,,8,2025-01-29 18:35:47,2025-01-29 18:55:47,33.89030399535168,10.041385062750734,Completed,20.86,34,5
4065,1850,94,3073,20,2025-03-01 08:10:06,2025-03-01 08:26:06,35.683987164013345,10.125744949170523,Completed,489.83,37,8
4066,1118,123,,39,2025-01-29 13:14:51,2025-01-29 13:25:51,36.399908400774464,10.120851966684267,Completed,19.2,23,24
4067,2268,190,,68,2025-03-16 10:10:10,2025-03-16 10:21:10,35.78985455944451,10.75238446325972,Completed,15.87,25,15
4068,209,18,,25,2025-01-31 12:18:19,2025-01-31 12:33:19,36.79830483854333,10.153109473208348,Completed,43.15,20,23
4069,1091,41,,49,2025-01-13 13:45:47,2025-01-13 13:56:47,36.82800480348181,10.183657579960668,Cancelled,29.64,27,1
4070,3554,140,4123,52,2025-03-07 13:43:02,2025-03-07 13:57:02,34.445565654003,8.783393617005158,Completed,39.14,24,6
4071,1561,146,,85,2025-03-16 18:19:24,2025-03-16 18:37:24,32.955225786104684,10.478243156606146,Completed,33.58,23,21
4072,4489,149,,39,2025-02-09 18:58:03,2025-02-09 19:17:03,36.39268404113329,10.137852760702149,Completed,10.83,16,24
4073,656,192,,40,2025-01-03 12:08:31,2025-01-03 12:18:31,36.781064586255695,10.173748870086317,Completed,30.67,19,3
4074,4874,48,,33,2025-01-21 13:37:59,2025-01-21 13:52:59,36.82100053041393,10.166279539072388,Completed,48.5,26,23
4075,3652,144,,53,2025-02-14 19:17:36,2025-02-14 19:29:36,33.95778821506733,8.182077302194623,Completed,19.4,22,22
4076,694,1,,24,2025-02-18 12:57:32,2025-02-18 13:11:32,36.442330377207284,10.721683641118936,Completed,20.3,25,16
4077,3331,109,,14,2025-03-13 18:42:04,2025-03-13 18:59:04,36.76632456800006,10.136186600861533,Cancelled,37.33,23,23
4078,3263,121,2809,78,2025-01-13 13:11:16,2025-01-13 13:22:16,36.849812003183025,10.137896272367698,Completed,35.25,22,23
4079,648,44,,49,2025-03-03 13:53:38,2025-03-03 14:07:38,36.921629462037146,10.188563087476105,Completed,38.31,30,1
4080,909,57,,40,2025-03-26 20:16:50,2025-03-26 20:26:50,36.705025160483835,10.191301225519807,Completed,38.84,21,3
4081,1471,151,3269,20,2025-01-14 13:17:56,2025-01-14 13:34:56,35.66878590782492,10.127482391943502,Completed,19.55,32,8
4082,1976,64,,31,2025-02-20 12:57:19,2025-02-20 13:15:19,36.75221881036819,10.163170653310605,Completed,29.19,36,3
4083,1431,168,88,6,2025-03-21 16:37:59,2025-03-21 16:57:59,36.793003911131,10.14438671774691,Completed,31.37,26,23
4084,1692,84,,22,2025-02-07 13:41:22,2025-02-07 13:52:22,36.821900580276846,10.167918282481487,Cancelled,45.87,17,1
4085,839,97,,51,2025-02-19 15:07:45,2025-02-19 15:21:45,36.77780056499472,10.133637270897232,Completed,45.14,16,13
4086,3974,97,,12,2025-01-19 13:24:15,2025-01-19 13:41:15,36.77519865863338,10.134252391642338,Completed,33.79,31,13
4087,615,187,,63,2025-01-09 13:25:24,2025-01-09 13:45:24,35.80411218488096,10.580771179250949,Completed,23.01,32,20
4088,4198,28,3592,87,2025-03-01 18:51:06,2025-03-01 19:04:06,36.721266243548826,10.200445764108732,Completed,18.34,28,3
4089,3731,183,,19,2025-02-10 15:38:29,2025-02-10 15:55:29,35.1888524979009,8.796727301331872,Completed,38.79,32,9
4090,3323,188,,36,2025-01-01 15:13:32,2025-01-01 15:33:32,35.077740110238075,9.475222845962728,Completed,19.77,24,18
4091,4023,79,4645,32,2025-01-27 19:51:58,2025-01-27 20:07:58,36.49239263536892,8.812327731730557,Completed,26.12,25,7
4092,2568,71,,30,2025-02-03 18:07:03,2025-02-03 18:24:03,35.865700481750636,10.586045682207141,Completed,17.97,30,20
4093,2172,175,,19,2025-01-11 11:24:49,2025-01-11 11:42:49,36.84604737603654,10.211922545559469,Cancelled,40.95,24,23
4094,3527,126,,18,2025-03-01 09:09:05,2025-03-01 09:28:05,35.78473330659113,10.592383930162667,Completed,45.09,36,20
4095,3494,113,4520,52,2025-01-11 12:49:26,2025-01-11 13:01:26,34.456421592029045,8.762389982920203,Completed,47.45,29,6
4096,2710,42,,7,2025-02-22 21:09:40,2025-02-22 21:22:40,36.78835113779863,10.195452520281446,Completed,44.27,25,23
4097,3341,102,3031,79,2025-02-05 12:19:31,2025-02-05 12:37:31,36.50148614420873,10.707272120904133,Completed,42.4,22,16
4098,1718,2,,43,2025-01-05 17:15:02,2025-01-05 17:25:02,34.728783440752515,10.792335221829438,Completed,22.99,30,17
4099,2613,52,,62,2025-01-29 18:59:12,2025-01-29 19:10:12,34.76080984348235,10.799706188341927,Completed,25.03,24,17
4100,2609,138,613,50,2025-02-23 19:20:10,2025-02-23 19:35:10,35.19456071827179,8.85796976353425,Completed,21.29,24,9
4101,4307,129,,72,2025-03-17 08:49:56,2025-03-17 08:59:56,36.81753283631711,10.145902706686648,Completed,28.27,17,23
4102,2729,29,,37,2025-02-25 19:14:03,2025-02-25 19:28:03,36.78605027972848,10.147570150384805,Completed,42.77,22,23
4103,4452,134,1531,12,2025-03-17 13:17:19,2025-03-17 13:37:19,36.79950919105496,10.164892905002752,Completed,35.3,21,13
4104,997,100,,64,2025-01-14 12:43:35,2025-01-14 12:59:35,33.96690351169219,8.126744205458044,Cancelled,33.39,23,22
4105,415,7,,29,2025-01-02 21:36:22,2025-01-02 21:49:22,34.73966994147185,10.718989554319348,Completed,19.87,39,17
4106,3569,107,,73,2025-01-05 11:52:50,2025-01-05 12:04:50,36.72656391561601,9.20083249276528,Completed,23.06,32,2
4107,4239,60,,76,2025-02-17 12:24:24,2025-02-17 12:44:24,36.212340669857035,8.712633603626072,Cancelled,10.16,31,11
4108,4424,173,,92,2025-01-06 19:14:50,2025-01-06 19:24:50,36.89695765954335,10.125712788715596,Completed,32.35,19,1
4109,4449,37,1692,26,2025-02-11 15:49:16,2025-02-11 16:07:16,35.69578172198027,10.144896090975282,Completed,36.06,23,8
4110,3849,73,,62,2025-01-14 20:20:36,2025-01-14 20:40:36,34.76885819938535,10.739218099232556,Completed,46.42,33,17
4111,225,28,,45,2025-01-27 15:03:33,2025-01-27 15:22:33,36.7216887261904,10.189484447908216,Completed,29.75,27,3
4112,3734,44,205,75,2025-03-05 17:06:07,2025-03-05 17:16:07,36.921820099472654,10.177086984587689,Completed,19.02,18,1
4113,2909,56,936,96,2025-02-28 14:29:04,2025-02-28 14:48:04,36.81352278112134,10.132164506936608,Completed,25.98,18,23
4114,1331,27,,33,2025-01-28 09:48:58,2025-01-28 10:06:58,36.76080936707857,10.226998617528887,Completed,47.5,23,23
4115,2540,165,,90,2025-03-26 12:06:35,2025-03-26 12:24:35,35.74693204189091,10.787434092488416,Completed,21.31,28,15
4116,2261,118,,70,2025-01-17 20:23:18,2025-01-17 20:41:18,36.813413462357744,10.163514510116109,Completed,47.32,15,23
4117,4719,63,,8,2025-03-19 20:28:04,2025-03-19 20:38:04,33.970143336418495,8.124264302008697,Completed,47.6,32,22
4118,1784,114,,50,2025-03-25 08:40:22,2025-03-25 08:59:22,34.774457130517206,10.74612872953325,Completed,36.17,38,17
4119,2678,31,,42,2025-01-30 18:43:59,2025-01-30 18:56:59,36.767739676662835,10.131792092164432,Completed,26.44,21,23
4120,3021,36,2305,74,2025-01-16 18:34:56,2025-01-16 18:45:56,36.46946801908118,10.747904237502304,Completed,26.86,21,16
4121,4231,185,,55,2025-01-07 12:50:08,2025-01-07 13:03:08,37.232601017641905,9.837359949755669,Completed,47.96,23,4
4122,1023,194,,100,2025-03-24 08:11:52,2025-03-24 08:28:52,36.79156694180297,10.214318929964756,Completed,23.95,27,3
4123,4888,24,,22,2025-03-20 20:44:15,2025-03-20 20:54:15,36.824853056603516,10.19367828821097,Cancelled,25.36,20,1
4124,3086,90,451,53,2025-03-14 08:01:26,2025-03-14 08:19:26,36.8412024484465,10.128420014308317,Cancelled,19.76,29,1
4125,2377,61,,93,2025-03-18 08:13:37,2025-03-18 08:32:37,33.837119539991285,10.077450359082496,Completed,25.25,25,5
4126,3196,4,,13,2025-02-26 13:25:55,2025-02-26 13:44:55,36.822760419262124,10.225664512218557,Completed,48.29,21,13
4127,1847,178,,88,2025-03-20 15:49:01,2025-03-20 15:59:01,36.85841561165665,10.231826026012076,Completed,44.89,28,23
4128,3890,8,2901,6,2025-02-19 08:32:53,2025-02-19 08:45:53,36.81569930372039,10.218496687113054,Cancelled,11.28,27,23
4129,307,129,447,38,2025-02-15 09:59:51,2025-02-15 10:19:51,36.830305112355276,10.151730010576765,Completed,38.52,23,23
4130,49,194,,45,2025-03-11 18:35:47,2025-03-11 18:46:47,36.7908568212688,10.217759522754395,Completed,15.15,30,3
4131,2019,41,1689,4,2025-03-23 19:10:20,2025-03-23 19:22:20,36.821481969703775,10.194527803883776,Completed,45.04,27,1
4132,3659,63,,19,2025-01-22 13:51:52,2025-01-22 14:07:52,33.966302812834016,8.137838297768571,Completed,36.98,18,22
4133,1747,104,4799,16,2025-01-19 21:21:11,2025-01-19 21:34:11,36.47566952223617,10.711441787424523,Completed,12.08,26,16
4134,1955,121,3528,54,2025-01-10 19:42:09,2025-01-10 19:52:09,36.8440327632116,10.149208201100402,Completed,49.21,19,23
4135,1944,50,2063,15,2025-02-20 18:05:45,2025-02-20 18:15:45,33.34976769304252,10.525164129356549,Completed,12.05,16,14
4136,145,140,325,52,2025-02-04 19:23:00,2025-02-04 19:38:00,34.4383131981368,8.769918808449749,Completed,132.22,30,6
4137,533,170,,25,2025-03-11 18:03:12,2025-03-11 18:13:12,36.762852898022985,10.21030067322722,Completed,33.62,21,23
4138,362,95,,81,2025-02-25 12:00:17,2025-02-25 12:19:17,36.43339990434704,10.726961066275202,Completed,16.58,35,16
4139,4533,129,,25,2025-01-02 12:59:52,2025-01-02 13:17:52,36.831326838330654,10.146595644017205,Completed,37.25,35,23
4140,799,81,4547,90,2025-03-11 15:17:58,2025-03-11 15:32:58,35.78259124042879,10.816568704667848,Completed,41.93,29,15
4141,3002,12,,76,2025-03-16 18:35:56,2025-03-16 18:50:56,36.20091867275037,8.67757522236529,Completed,13.53,35,11
4142,2460,17,38,44,2025-03-12 19:44:01,2025-03-12 19:59:01,36.507742047705214,10.74581194375664,Completed,30.64,29,16
4143,619,160,,64,2025-03-04 21:42:59,2025-03-04 21:53:59,36.43214016842289,10.762349190460835,Completed,11.49,27,16
4144,4785,47,,52,2025-02-22 12:18:44,2025-02-22 12:34:44,34.41534602244527,8.837184041138146,Completed,18.57,30,6
4145,755,167,,77,2025-03-10 17:38:40,2025-03-10 17:51:40,35.486394816990845,10.10761034929232,Completed,46.1,27,12
4146,3055,164,,31,2025-02-23 13:30:32,2025-02-23 13:41:32,36.80661981884038,10.25628491812828,Completed,10.93,26,3
4147,4969,153,,49,2025-01-25 19:34:29,2025-01-25 19:51:29,36.86993594699008,10.158718456974892,Cancelled,49.48,22,1
4148,2095,104,,66,2025-02-07 18:45:26,2025-02-07 18:55:26,36.48448199235365,10.716542243641074,Cancelled,17.77,34,16
4149,2695,7,4198,43,2025-01-22 19:35:07,2025-01-22 19:49:07,34.74241483673399,10.712320662121344,Completed,41.41,36,17
4150,691,24,,27,2025-02-11 12:54:53,2025-02-11 13:04:53,36.83735584020605,10.201804506012394,Completed,31.04,46,1
4151,1798,146,,65,2025-01-27 08:16:52,2025-01-27 08:26:52,32.96014924131469,10.484574694088142,Completed,34.23,36,21
4152,2183,20,,22,2025-03-19 12:34:44,2025-03-19 12:46:44,35.21746627045066,8.78201791155125,Completed,12.66,25,9
4153,1241,49,,45,2025-02-01 14:02:20,2025-02-01 14:12:20,36.773101240312286,10.192257710481403,Completed,33.37,32,3
4154,3352,107,,73,2025-02-04 18:17:13,2025-02-04 18:35:13,36.71206545253636,9.204828397532637,Completed,34.43,23,2
4155,309,21,3506,47,2025-03-24 12:25:45,2025-03-24 12:37:45,36.85814387769384,10.148467205014212,Completed,43.79,21,23
4156,2652,3,,57,2025-03-17 18:03:59,2025-03-17 18:16:59,36.76107105662692,10.145210969279885,Completed,42.97,37,23
4157,1224,192,4882,31,2025-02-25 08:28:17,2025-02-25 08:46:17,36.78640153853143,10.170622738555739,Completed,37.35,32,3
4158,2414,26,,10,2025-02-14 12:27:07,2025-02-14 12:47:07,36.86928713814608,10.19561518089448,Cancelled,11.98,32,1
4159,1666,90,,27,2025-02-20 13:02:34,2025-02-20 13:12:34,36.847864017779806,10.130032297880131,Completed,33.77,38,1
4160,2140,49,4843,31,2025-02-07 18:15:59,2025-02-07 18:35:59,36.78055388063665,10.18256092063207,Completed,23.78,26,3
4161,1820,53,,42,2025-03-13 19:44:45,2025-03-13 19:54:45,36.83313364694291,10.189938229990148,Completed,46.58,28,23
4162,1935,152,,13,2025-01-14 19:59:50,2025-01-14 20:10:50,36.78239652589227,10.152614762222116,Completed,36.34,29,13
4163,441,7,,59,2025-02-23 09:47:46,2025-02-23 09:59:46,34.73902827741982,10.71650438554405,Completed,48.97,31,17
4164,4521,134,4724,13,2025-01-21 12:51:46,2025-01-21 13:01:46,36.808721522841346,10.168833860658655,Cancelled,16.54,25,13
4165,1999,20,,69,2025-03-24 18:23:50,2025-03-24 18:39:50,35.2113670115368,8.792737059160213,Completed,18.49,54,9
4166,2054,99,,57,2025-02-05 12:38:16,2025-02-05 12:54:16,36.7802031058738,10.226783213926854,Completed,38.3,30,23
4167,3704,11,,92,2025-01-08 16:43:33,2025-01-08 16:54:33,36.8457053462825,10.175086498587897,Completed,29.76,24,1
