item_id,restaurant_id,item_name,item_category,item_price,available_quantity
1210,122,Smoothie,Drinks,4.59,97
1211,122,Chocolate Cake,Dessert,9.87,46
1212,122,Lemonade,Drinks,3.58,20
1213,122,Fresh Juice,Drinks,4.24,83
1214,123,BBQ Chicken Pizza,Casual,23.99,81
1215,123,Smoothie,Drinks,6.43,17
1216,123,Chocolate Cake,Dessert,9.41,30
1217,123,Pepperoni Pizza,Casual,,22
1218,123,Smoothie,Drinks,2.12,94
1219,123,Pepperoni Pizza,Casual,22.43,100
1220,123,Ice Cream Sundae,Dessert,6.44,39
1221,123,Veggie Pizza,Casual,21.85,64
1222,123,Smoothie,Drinks,2.32,70
1223,123,Iced Tea,Drinks,5.82,60
1224,124,Iced Tea,Drinks,6.74,75
1225,124,Veggie Pizza,Casual,26.93,62
1226,124,Fresh Juice,Drinks,,86
1227,124,Smoothie,Drinks,3.04,75
1228,124,Pepperoni Pizza,Casual,24.54,26
1229,124,Chicken Burger,Fast Food,9.24,74
1230,124,Fruit Tart,Dessert,5.25,33
1231,124,Chocolate Cake,Dessert,,92
1232,124,Fruit Tart,Dessert,7.84,56
1233,125,Cheesecake,Dessert,9.94,58
1234,125,Chocolate Cake,Dessert,9.97,38
1235,125,Cheesecake,Dessert,6.38,69
1236,125,Kebab,Fast Food,9.14,93
1237,125,Margherita Pizza,Casual,18.59,52
1238,125,Cheesecake,Dessert,7.25,93
1239,125,Ice Cream Sundae,Dessert,8.71,36
1240,125,Chicken Burger,Fast Food,5.73,22
1241,125,Chicken Burger,Fast Food,11.37,22
1242,125,Libanais,Fast Food,12.68,80
1243,125,BBQ Chicken Pizza,Casual,21.84,72
1244,125,Libanais,Fast Food,9.44,89
1245,125,Chocolate Cake,Dessert,9.66,59
1246,126,Pepperoni Pizza,Casual,17.69,42
1247,126,Pepperoni Pizza,Casual,21.8,10
1248,126,Fresh Juice,Drinks,4.95,71
1249,126,BBQ Chicken Pizza,Casual,22.76,73
1250,126,Cheesecake,Dessert,8.26,89
1251,126,Iced Tea,Drinks,6.83,76
1252,126,Ice Cream Sundae,Dessert,5.54,96
1253,126,Veggie Pizza,Casual,25.77,82
1254,126,Pepperoni Pizza,Casual,17.2,87
1255,126,Cheese Burger,Fast Food,14.18,23
1256,126,Ice Cream Sundae,Dessert,9.64,67
1257,126,Fresh Juice,Drinks,3.99,38
1258,126,Pepperoni Pizza,Casual,24.71,83
1259,126,Margherita Pizza,Casual,18.2,48
1260,126,Smoothie,Drinks,7.28,88
1261,127,Tacos,Fast Food,11.3,28
1262,127,Classic Burger,Fast Food,12.86,31
1263,127,Lemonade,Drinks,5.66,82
1264,127,Fruit Tart,Dessert,5.02,25
1265,127,Veggie Pizza,Casual,28.46,16
1266,127,Iced Tea,Drinks,6.2,52
1267,127,BBQ Chicken Pizza,Casual,20.75,86
1268,127,Pepperoni Pizza,Casual,22.01,83
1269,127,BBQ Chicken Pizza,Casual,27.64,59
1270,127,Pepperoni Pizza,Casual,22.73,88
1271,127,Smoothie,Drinks,2.46,54
1272,128,Cheesecake,Dessert,5.67,94
1273,128,Tacos,Fast Food,11.03,22
1274,128,Ice Cream Sundae,Dessert,8.04,24
1275,128,Smoothie,Drinks,6.07,93
1276,128,Iced Tea,Drinks,6.01,80
1277,128,Chocolate Cake,Dessert,9.74,28
1278,128,Lemonade,Drinks,2.45,55
1279,129,BBQ Chicken Pizza,Casual,15.08,66
1280,129,Libanais,Fast Food,13.96,29
1281,129,Chocolate Cake,Dessert,5.59,13
1282,129,Margherita Pizza,Casual,21.52,26
1283,129,Tacos,Fast Food,6.05,45
1284,129,Fruit Tart,Dessert,9.56,89
1285,129,Lemonade,Drinks,6.12,11
1286,129,Libanais,Fast Food,7.7,44
1287,129,Cheese Burger,Fast Food,,33
1288,129,Smoothie,Drinks,4.27,48
1289,129,Smoothie,Drinks,5.85,60
1290,129,Fruit Tart,Dessert,8.63,85
1291,130,Lemonade,Drinks,2.5,17
1292,130,Chocolate Cake,Dessert,6.62,12
1293,130,Pepperoni Pizza,Casual,24.18,48
1294,130,Iced Tea,Drinks,6.22,91
1295,130,Chawarma,Fast Food,13.38,52
1296,130,BBQ Chicken Pizza,Casual,27.53,11
1297,130,Cheesecake,Dessert,9.37,31
1298,130,Tacos,Fast Food,5.7,63
1299,130,Pepperoni Pizza,Casual,23.63,93
1300,130,Fresh Juice,Drinks,2.34,24
1301,130,Chawarma,Fast Food,8.97,16
1302,130,BBQ Chicken Pizza,Casual,21.89,52
1303,130,Makloub,Fast Food,9.6,83
1304,130,Lemonade,Drinks,6.05,23
1305,130,Fruit Tart,Dessert,7.84,89
1306,131,Kebab,Fast Food,11.16,18
1307,131,Pepperoni Pizza,Casual,28.95,38
1308,131,Kebab,Fast Food,9.9,76
1309,131,Fruit Tart,Dessert,7.82,75
1310,131,Veggie Pizza,Casual,21.83,89
1311,131,Lemonade,Drinks,4.58,32
1312,131,Smoothie,Drinks,3.12,99
1313,131,Margherita Pizza,Casual,29.18,82
1314,131,Fresh Juice,Drinks,3.54,52
1315,131,Chocolate Cake,Dessert,9.97,37
1316,131,Lemonade,Drinks,6.36,21
1317,132,Fruit Tart,Dessert,8.66,18
1318,132,Chocolate Cake,Dessert,9.53,33
1319,132,Fruit Tart,Dessert,8.05,25
1320,132,BBQ Chicken Pizza,Casual,26.88,17
1321,132,Cheesecake,Dessert,8.91,94
1322,132,Libanais,Fast Food,9.08,40
1323,133,Veggie Burger,Fast Food,11.54,88
1324,133,Libanais,Fast Food,12.27,100
1325,133,BBQ Chicken Pizza,Casual,27.05,13
1326,133,Fruit Tart,Dessert,6.52,49
1327,133,Ice Cream Sundae,Dessert,6.74,79
1328,133,Libanais,Fast Food,12.61,88
1329,133,Cheesecake,Dessert,7.82,21
1330,133,Chicken Burger,Fast Food,13.42,86
1331,133,Classic Burger,Fast Food,13.44,64
1332,133,Chawarma,Fast Food,10.23,47
1333,133,Chocolate Cake,Dessert,8.19,59
1334,133,Cheese Burger,Fast Food,9.67,29
1335,134,Cheesecake,Dessert,7.05,70
1336,134,Kebab,Fast Food,8.42,76
1337,134,Cheesecake,Dessert,8.39,42
1338,134,Lemonade,Drinks,5.54,99
1339,134,Fruit Tart,Dessert,9.99,14
1340,134,Margherita Pizza,Casual,20.48,76
1341,134,Fresh Juice,Drinks,5.54,87
1342,134,Iced Tea,Drinks,6.12,88
1343,134,Fruit Tart,Dessert,8.23,22
1344,134,Ice Cream Sundae,Dessert,9.66,33
1345,134,Chocolate Cake,Dessert,5.19,11
1346,134,BBQ Chicken Pizza,Casual,18.94,89
1347,134,Pepperoni Pizza,Casual,26.28,99
1348,134,Fresh Juice,Drinks,5.46,96
1349,135,Iced Tea,Drinks,5.95,56
1350,135,Ice Cream Sundae,Dessert,6.39,78
1351,135,Margherita Pizza,Casual,24.5,25
1352,135,Libanais,Fast Food,8.39,61
1353,135,Chocolate Cake,Dessert,6.85,23
1354,135,Veggie Pizza,Casual,27.09,41
1355,135,Pepperoni Pizza,Casual,15.21,37
1356,136,Iced Tea,Drinks,3.92,31
1357,136,Cheesecake,Dessert,8.59,28
1358,136,Cheesecake,Dessert,5.72,36
1359,136,Fruit Tart,Dessert,9.43,51
1360,136,Iced Tea,Drinks,4.94,38
1361,136,Chocolate Cake,Dessert,,100
1362,136,Ice Cream Sundae,Dessert,8.6,15
1363,136,Cheesecake,Dessert,6.46,70
1364,136,BBQ Chicken Pizza,Casual,26.02,76
1365,136,Iced Tea,Drinks,7.2,67
1366,136,Chawarma,Fast Food,6.57,91
1367,136,Fruit Tart,Dessert,6.9,77
1368,136,Libanais,Fast Food,6.33,96
1369,136,BBQ Chicken Pizza,Casual,18.04,100
1370,137,Chawarma,Fast Food,8.73,12
1371,137,Cheese Burger,Fast Food,13.5,91
1372,137,Fresh Juice,Drinks,3.29,48
1373,137,Makloub,Fast Food,9.44,53
1374,137,Lemonade,Drinks,4.93,40
1375,137,Lemonade,Drinks,,13
1376,137,Cheesecake,Dessert,7.7,84
1377,137,Chicken Burger,Fast Food,11.55,38
1378,137,Smoothie,Drinks,6.49,34
1379,137,Lemonade,Drinks,3.73,24
1380,137,Veggie Pizza,Casual,17.32,31
1381,137,Margherita Pizza,Casual,28.15,36
1382,137,Fruit Tart,Dessert,8.38,26
1383,137,Fresh Juice,Drinks,2.34,19
1384,137,Fresh Juice,Drinks,4.6,85
1385,138,Veggie Pizza,Casual,15.55,59
1386,138,Pepperoni Pizza,Casual,16.06,28
1387,138,Fresh Juice,Drinks,3.11,74
1388,138,Fruit Tart,Dessert,5.53,17
1389,138,BBQ Chicken Pizza,Casual,24.51,56
1390,138,Smoothie,Drinks,5.9,63
1391,138,Veggie Pizza,Casual,25.3,59
1392,138,Chocolate Cake,Dessert,6.6,80
1393,138,Kebab,Fast Food,12.6,76
1394,138,Fresh Juice,Drinks,2.55,10
1395,138,Fresh Juice,Drinks,6.47,36
1396,138,Fresh Juice,Drinks,7.84,75
1397,138,Kebab,Fast Food,14.82,94
1398,138,Ice Cream Sundae,Dessert,6.36,72
1399,138,Margherita Pizza,Casual,17.61,100
1400,139,Lemonade,Drinks,5.35,38
1401,139,Cheese Burger,Fast Food,10.04,48
1402,139,Veggie Pizza,Casual,15.7,85
1403,139,Lemonade,Drinks,6.63,75
1404,139,Cheesecake,Dessert,5.61,14
1405,139,Kebab,Fast Food,9.73,69
1406,139,Margherita Pizza,Casual,25.39,39
1407,139,Cheese Burger,Fast Food,8.86,89
1408,139,Smoothie,Drinks,3.3,26
1409,139,Margherita Pizza,Casual,22.34,24
1410,139,Fresh Juice,Drinks,6.22,27
1411,139,Smoothie,Drinks,5.31,20
1412,140,Cheesecake,Dessert,,37
1413,140,Makloub,Fast Food,8.44,68
1414,140,BBQ Chicken Pizza,Casual,28.32,23
1415,140,Libanais,Fast Food,14.34,12
1416,140,Tacos,Fast Food,13.39,51
1417,140,Veggie Burger,Fast Food,11.37,29
1418,140,Margherita Pizza,Casual,24.94,14
1419,140,Margherita Pizza,Casual,24.79,81
1420,140,Makloub,Fast Food,,45
1421,140,Lemonade,Drinks,6.23,61
1422,140,Tacos,Fast Food,13.94,30
1423,140,Makloub,Fast Food,11.96,83
1424,140,Chawarma,Fast Food,13.96,98
1425,141,Cheesecake,Dessert,6.03,13
1426,141,Chawarma,Fast Food,9.21,51
1427,141,Classic Burger,Fast Food,13.34,44
1428,141,Fresh Juice,Drinks,2.21,56
1429,141,Libanais,Fast Food,7.21,26
1430,141,Chawarma,Fast Food,5.55,85
1431,141,Veggie Pizza,Casual,22.17,21
1432,141,Veggie Pizza,Casual,25.2,63
1433,141,Cheesecake,Dessert,5.25,59
1434,141,Veggie Pizza,Casual,18.01,87
1435,141,Libanais,Fast Food,5.19,11
1436,141,Kebab,Fast Food,8.92,97
1437,141,Lemonade,Drinks,2.56,49
1438,141,Iced Tea,Drinks,3.61,56
1439,141,Classic Burger,Fast Food,7.56,91
1440,142,Ice Cream Sundae,Dessert,8.71,92
1441,142,Margherita Pizza,Casual,16.58,92
1442,142,Chicken Burger,Fast Food,5.02,58
1443,142,Chocolate Cake,Dessert,7.74,87
1444,142,Chawarma,Fast Food,13.43,24
1445,142,Smoothie,Drinks,,53
1446,142,Chicken Burger,Fast Food,14.04,70
1447,142,Chocolate Cake,Dessert,5.47,60
1448,142,Pepperoni Pizza,Casual,28.61,90
1449,142,Cheesecake,Dessert,8.37,54
1450,143,Iced Tea,Drinks,,10
1451,143,Fruit Tart,Dessert,5.15,39
1452,143,Smoothie,Drinks,4.93,47
1453,143,Makloub,Fast Food,6.43,100
1454,143,Fresh Juice,Drinks,5.49,66
1455,143,Ice Cream Sundae,Dessert,9.32,56
1456,143,Ice Cream Sundae,Dessert,,81
1457,143,Classic Burger,Fast Food,11.17,12
1458,143,Smoothie,Drinks,3.17,50
1459,143,Smoothie,Drinks,4.69,27
1460,143,Cheesecake,Dessert,5.46,88
1461,144,Veggie Pizza,Casual,24.67,24
1462,144,Fruit Tart,Dessert,7.21,29
1463,144,BBQ Chicken Pizza,Casual,,47
1464,144,Tacos,Fast Food,9.28,31
1465,144,Veggie Pizza,Casual,19.85,35
1466,145,Veggie Burger,Fast Food,5.93,63
1467,145,Pepperoni Pizza,Casual,28.61,54
1468,145,Chocolate Cake,Dessert,6.33,14
1469,145,Chawarma,Fast Food,14.78,88
1470,145,Libanais,Fast Food,7.68,31
1471,145,Tacos,Fast Food,7.04,88
1472,145,Fresh Juice,Drinks,,79
1473,145,BBQ Chicken Pizza,Casual,29.63,65
1474,145,Chicken Burger,Fast Food,12.81,58
1475,145,Fruit Tart,Dessert,7.04,71
1476,145,Smoothie,Drinks,6.9,58
1477,145,Veggie Pizza,Casual,23.33,55
1478,145,Cheese Burger,Fast Food,14.99,49
1479,145,Pepperoni Pizza,Casual,28.24,84
1480,145,BBQ Chicken Pizza,Casual,17.16,54
1481,146,Chocolate Cake,Dessert,7.64,29
1482,146,Ice Cream Sundae,Dessert,6.23,96
1483,146,Smoothie,Drinks,2.71,25
1484,146,Libanais,Fast Food,13.56,87
1485,146,Libanais,Fast Food,14.71,72
1486,146,Margherita Pizza,Casual,23.12,16
1487,146,Veggie Pizza,Casual,,65
1488,146,Lemonade,Drinks,5.55,99
1489,146,Cheese Burger,Fast Food,8.28,72
1490,146,Tacos,Fast Food,,55
1491,146,Smoothie,Drinks,6.56,54
1492,146,Chocolate Cake,Dessert,7.96,24
1493,146,Cheesecake,Dessert,8.99,70
1494,146,Veggie Pizza,Casual,26.58,91
1495,146,Ice Cream Sundae,Dessert,7.12,50
1496,147,Iced Tea,Drinks,3.08,62
1497,147,Pepperoni Pizza,Casual,18.28,43
1498,147,BBQ Chicken Pizza,Casual,17.86,91
1499,147,Classic Burger,Fast Food,9.05,51
1500,147,Makloub,Fast Food,7.34,34
1501,147,Tacos,Fast Food,11.52,39
1502,147,BBQ Chicken Pizza,Casual,25.43,20
1503,147,Fresh Juice,Drinks,6.86,90
1504,147,Cheese Burger,Fast Food,5.07,97
1505,147,Cheesecake,Dessert,7.14,40
1506,147,Smoothie,Drinks,3.29,41
1507,147,Cheese Burger,Fast Food,5.75,43
1508,147,Veggie Pizza,Casual,20.17,96
1509,147,Fresh Juice,Drinks,6.5,28
1510,148,Cheese Burger,Fast Food,14.99,69
1511,148,Iced Tea,Drinks,,36
1512,148,Fruit Tart,Dessert,9.43,39
1513,148,Ice Cream Sundae,Dessert,9.12,51
1514,148,Fruit Tart,Dessert,7.26,34
1515,148,Cheese Burger,Fast Food,10.12,51
1516,148,BBQ Chicken Pizza,Casual,22.1,12
1517,148,Kebab,Fast Food,10.23,87
1518,148,Cheesecake,Dessert,5.23,48
1519,148,Fruit Tart,Dessert,9.98,23
1520,148,Smoothie,Drinks,2.06,77
1521,149,Chocolate Cake,Dessert,8.1,95
1522,149,Veggie Pizza,Casual,21.03,33
1523,149,BBQ Chicken Pizza,Casual,18.08,98
1524,149,Fresh Juice,Drinks,6.87,68
1525,149,BBQ Chicken Pizza,Casual,16.17,82
1526,150,Kebab,Fast Food,9.51,27
1527,150,Pepperoni Pizza,Casual,29.93,49
1528,150,Chocolate Cake,Dessert,5.02,92
1529,150,Veggie Pizza,Casual,24.82,61
1530,150,Fruit Tart,Dessert,7.9,71
1531,150,BBQ Chicken Pizza,Casual,16.44,39
1532,150,Iced Tea,Drinks,2.97,72
1533,150,Kebab,Fast Food,8.45,36
1534,151,Veggie Pizza,Casual,23.02,14
1535,151,Margherita Pizza,Casual,22.3,62
1536,151,Veggie Burger,Fast Food,8.11,70
1537,151,Lemonade,Drinks,,75
1538,151,Smoothie,Drinks,2.09,30
1539,151,Smoothie,Drinks,2.43,53
1540,151,Veggie Burger,Fast Food,9.17,78
1541,151,Chicken Burger,Fast Food,11.69,66
1542,151,Veggie Pizza,Casual,23.51,17
1543,151,Pepperoni Pizza,Casual,24.69,76
1544,151,Makloub,Fast Food,8.48,85
1545,151,Cheesecake,Dessert,7.11,76
1546,151,Pepperoni Pizza,Casual,26.64,15
1547,151,Iced Tea,Drinks,6.89,63
1548,151,Cheese Burger,Fast Food,13.0,96
1549,152,Margherita Pizza,Casual,20.83,80
1550,152,Cheese Burger,Fast Food,7.79,72
1551,152,Cheese Burger,Fast Food,14.84,29
1552,152,Makloub,Fast Food,6.05,30
1553,152,Kebab,Fast Food,9.2,46
1554,152,Smoothie,Drinks,4.42,37
1555,152,Lemonade,Drinks,4.88,38
1556,153,Lemonade,Drinks,2.15,63
1557,153,Veggie Pizza,Casual,25.59,62
1558,153,Chawarma,Fast Food,9.75,19
1559,153,Smoothie,Drinks,7.75,63
1560,153,Iced Tea,Drinks,4.85,57
1561,153,Fresh Juice,Drinks,5.04,55
1562,153,Veggie Pizza,Casual,22.22,73
1563,154,Cheesecake,Dessert,6.38,53
1564,154,BBQ Chicken Pizza,Casual,29.59,75
1565,154,BBQ Chicken Pizza,Casual,23.12,82
1566,154,Pepperoni Pizza,Casual,28.3,58
1567,154,Makloub,Fast Food,7.67,10
1568,154,Veggie Pizza,Casual,20.85,91
1569,154,Chicken Burger,Fast Food,9.79,76
1570,154,Veggie Pizza,Casual,23.82,79
1571,154,Chawarma,Fast Food,12.23,39
1572,154,Lemonade,Drinks,2.97,47
1573,154,Veggie Burger,Fast Food,10.08,13
1574,154,Cheesecake,Dessert,5.45,30
1575,154,Fresh Juice,Drinks,4.25,50
1576,155,Kebab,Fast Food,13.53,88
1577,155,Fresh Juice,Drinks,7.09,74
1578,155,Pepperoni Pizza,Casual,18.52,89
1579,155,Chocolate Cake,Dessert,7.35,56
1580,155,Cheesecake,Dessert,5.21,61
1581,155,Fruit Tart,Dessert,6.6,48
1582,156,Iced Tea,Drinks,5.33,11
1583,156,Fresh Juice,Drinks,4.37,53
1584,156,Fruit Tart,Dessert,8.59,46
1585,156,Classic Burger,Fast Food,5.07,13
1586,156,Lemonade,Drinks,4.45,96
1587,156,Libanais,Fast Food,5.79,58
1588,156,Fresh Juice,Drinks,2.99,47
1589,156,Fruit Tart,Dessert,8.51,21
1590,156,Makloub,Fast Food,12.59,59
1591,156,Smoothie,Drinks,7.08,56
1592,156,Fruit Tart,Dessert,6.92,34
1593,156,Cheesecake,Dessert,6.86,40
1594,156,Veggie Pizza,Casual,23.83,65
1595,157,Lemonade,Drinks,5.28,97
1596,157,Kebab,Fast Food,8.2,81
1597,157,Makloub,Fast Food,11.39,34
1598,157,Iced Tea,Drinks,5.16,43
1599,157,Chocolate Cake,Dessert,8.72,25
1600,157,BBQ Chicken Pizza,Casual,27.99,30
1601,157,Margherita Pizza,Casual,25.32,47
1602,157,Margherita Pizza,Casual,16.27,35
1603,157,Ice Cream Sundae,Dessert,7.2,88
1604,157,Classic Burger,Fast Food,8.43,59
1605,157,Iced Tea,Drinks,2.34,92
1606,157,BBQ Chicken Pizza,Casual,27.95,35
1607,157,Fresh Juice,Drinks,4.22,16
1608,157,Chocolate Cake,Dessert,7.43,71
1609,158,Smoothie,Drinks,5.94,92
1610,158,Pepperoni Pizza,Casual,16.99,86
1611,158,Lemonade,Drinks,2.48,63
1612,158,Smoothie,Drinks,4.71,25
1613,158,Margherita Pizza,Casual,19.59,43
1614,158,Chicken Burger,Fast Food,11.25,98
1615,158,Ice Cream Sundae,Dessert,9.63,77
1616,158,BBQ Chicken Pizza,Casual,21.7,83
1617,158,Chocolate Cake,Dessert,6.94,72
1618,158,Fruit Tart,Dessert,8.02,84
1619,158,Fresh Juice,Drinks,4.87,64
1620,159,Makloub,Fast Food,11.93,51
1621,159,Makloub,Fast Food,11.87,47
1622,159,Fruit Tart,Dessert,7.29,67
1623,159,Veggie Pizza,Casual,20.15,29
1624,159,Lemonade,Drinks,5.61,42
1625,159,Iced Tea,Drinks,3.66,17
1626,159,Smoothie,Drinks,7.23,41
1627,159,Makloub,Fast Food,5.07,67
1628,160,Margherita Pizza,Casual,21.21,86
1629,160,Classic Burger,Fast Food,11.47,78
1630,160,Lemonade,Drinks,7.34,70
1631,160,Chocolate Cake,Dessert,7.88,96
1632,160,Pepperoni Pizza,Casual,20.91,67
1633,160,Smoothie,Drinks,6.86,41
1634,160,Tacos,Fast Food,5.67,61
1635,160,BBQ Chicken Pizza,Casual,21.59,77
1636,160,Fresh Juice,Drinks,3.39,38
1637,160,Iced Tea,Drinks,2.72,11
1638,160,Pepperoni Pizza,Casual,21.15,48
1639,160,Smoothie,Drinks,,42
1640,160,Lemonade,Drinks,6.95,82
1641,161,Fresh Juice,Drinks,3.35,48
1642,161,Cheesecake,Dessert,9.83,93
1643,161,Ice Cream Sundae,Dessert,5.54,69
1644,161,Iced Tea,Drinks,,79
1645,161,Cheese Burger,Fast Food,13.64,88
1646,161,Veggie Pizza,Casual,17.45,11
1647,161,Chicken Burger,Fast Food,8.55,59
1648,161,Chocolate Cake,Dessert,6.77,77
1649,161,Lemonade,Drinks,2.23,20
1650,161,Pepperoni Pizza,Casual,26.78,50
1651,161,Veggie Pizza,Casual,,44
1652,161,Libanais,Fast Food,8.27,98
1653,162,BBQ Chicken Pizza,Casual,21.26,21
1654,162,BBQ Chicken Pizza,Casual,28.76,83
1655,162,Pepperoni Pizza,Casual,27.43,65
1656,162,Cheesecake,Dessert,,80
1657,162,Ice Cream Sundae,Dessert,7.24,58
1658,162,Chawarma,Fast Food,12.17,32
1659,162,Chocolate Cake,Dessert,6.41,11
1660,162,Margherita Pizza,Casual,15.94,93
1661,162,Iced Tea,Drinks,5.83,57
1662,163,Veggie Pizza,Casual,21.42,99
1663,163,Ice Cream Sundae,Dessert,5.32,94
1664,163,Veggie Burger,Fast Food,10.42,62
1665,163,Iced Tea,Drinks,3.82,16
1666,163,Kebab,Fast Food,12.05,75
1667,163,Makloub,Fast Food,13.27,37
1668,163,Ice Cream Sundae,Dessert,6.71,65
1669,164,Fresh Juice,Drinks,7.94,20
1670,164,Veggie Pizza,Casual,21.82,52
1671,164,Veggie Burger,Fast Food,7.57,15
1672,164,Smoothie,Drinks,5.02,50
1673,164,Libanais,Fast Food,10.36,27
1674,164,Chocolate Cake,Dessert,8.36,50
1675,164,Fruit Tart,Dessert,5.39,17
1676,165,Chawarma,Fast Food,11.24,54
1677,165,Iced Tea,Drinks,2.93,40
1678,165,Veggie Burger,Fast Food,10.35,58
1679,165,Cheesecake,Dessert,7.98,42
1680,165,Cheesecake,Dessert,8.44,42
1681,165,Classic Burger,Fast Food,6.65,36
1682,165,Libanais,Fast Food,5.48,70
1683,165,Iced Tea,Drinks,,53
1684,165,Margherita Pizza,Casual,18.6,44
1685,165,Pepperoni Pizza,Casual,17.39,59
1686,165,Margherita Pizza,Casual,25.22,100
1687,166,Fruit Tart,Dessert,9.44,48
1688,166,Smoothie,Drinks,4.07,66
1689,166,Pepperoni Pizza,Casual,24.04,47
1690,166,Margherita Pizza,Casual,,97
1691,166,Chocolate Cake,Dessert,7.52,55
1692,166,Lemonade,Drinks,3.12,77
1693,166,Libanais,Fast Food,12.26,75
1694,166,BBQ Chicken Pizza,Casual,15.18,19
1695,166,Smoothie,Drinks,5.53,97
1696,166,Fruit Tart,Dessert,8.18,12
1697,167,Ice Cream Sundae,Dessert,5.79,50
1698,167,Lemonade,Drinks,,36
1699,167,BBQ Chicken Pizza,Casual,23.01,91
1700,167,Smoothie,Drinks,6.94,16
1701,167,Chicken Burger,Fast Food,,53
1702,167,Margherita Pizza,Casual,26.9,84
1703,167,Tacos,Fast Food,7.08,12
1704,167,Smoothie,Drinks,3.51,73
1705,167,Pepperoni Pizza,Casual,,48
1706,167,Ice Cream Sundae,Dessert,,71
1707,167,Margherita Pizza,Casual,16.21,79
1708,167,Cheese Burger,Fast Food,5.58,35
1709,168,Iced Tea,Drinks,7.82,19
1710,168,Smoothie,Drinks,7.36,20
1711,168,Lemonade,Drinks,3.65,18
1712,168,Tacos,Fast Food,7.2,33
1713,168,Smoothie,Drinks,2.81,99
1714,168,Kebab,Fast Food,14.54,34
1715,168,Classic Burger,Fast Food,8.86,91
1716,168,Pepperoni Pizza,Casual,17.38,82
1717,168,Classic Burger,Fast Food,9.92,18
1718,168,Lemonade,Drinks,3.61,14
1719,168,Fresh Juice,Drinks,2.89,94
1720,169,Chawarma,Fast Food,7.12,48
1721,169,Smoothie,Drinks,4.85,14
1722,169,Fresh Juice,Drinks,2.37,68
1723,169,BBQ Chicken Pizza,Casual,22.93,89
1724,169,Margherita Pizza,Casual,23.15,15
1725,169,Tacos,Fast Food,11.08,74
1726,169,Fruit Tart,Dessert,9.72,78
1727,169,Cheese Burger,Fast Food,9.56,54
1728,170,Fruit Tart,Dessert,8.39,52
1729,170,Fruit Tart,Dessert,7.25,12
1730,170,Pepperoni Pizza,Casual,21.92,50
1731,170,Fruit Tart,Dessert,9.89,12
1732,170,BBQ Chicken Pizza,Casual,23.1,61
1733,170,Cheesecake,Dessert,5.21,10
1734,170,Ice Cream Sundae,Dessert,5.97,37
1735,170,Makloub,Fast Food,10.45,13
1736,170,Fresh Juice,Drinks,,29
1737,170,Lemonade,Drinks,3.57,54
1738,170,BBQ Chicken Pizza,Casual,26.85,21
1739,171,Pepperoni Pizza,Casual,16.56,28
1740,171,Margherita Pizza,Casual,27.14,74
1741,171,Margherita Pizza,Casual,29.37,59
1742,171,Pepperoni Pizza,Casual,23.16,16
1743,171,Chocolate Cake,Dessert,8.46,64
1744,171,Cheese Burger,Fast Food,8.67,12
1745,171,Ice Cream Sundae,Dessert,6.16,60
1746,171,Fruit Tart,Dessert,5.63,22
1747,171,BBQ Chicken Pizza,Casual,21.07,23
1748,171,Kebab,Fast Food,14.65,94
1749,171,Lemonade,Drinks,7.85,57
1750,172,Libanais,Fast Food,9.18,35
1751,172,Fresh Juice,Drinks,4.71,10
1752,172,Lemonade,Drinks,4.6,63
1753,172,Chocolate Cake,Dessert,9.43,54
1754,172,Fruit Tart,Dessert,6.68,91
1755,172,Smoothie,Drinks,4.06,50
1756,172,Lemonade,Drinks,5.23,82
1757,173,Lemonade,Drinks,3.33,83
1758,173,Chocolate Cake,Dessert,9.5,14
1759,173,Pepperoni Pizza,Casual,24.76,94
1760,173,Fresh Juice,Drinks,6.06,12
1761,173,Chocolate Cake,Dessert,8.98,19
1762,173,Chocolate Cake,Dessert,9.73,95
1763,173,Pepperoni Pizza,Casual,24.76,72
1764,173,Iced Tea,Drinks,5.55,19
1765,173,Libanais,Fast Food,11.42,100
1766,173,Cheesecake,Dessert,8.89,47
1767,173,Chawarma,Fast Food,12.57,97
1768,173,Chawarma,Fast Food,12.35,75
1769,173,Libanais,Fast Food,12.29,60
1770,173,Veggie Burger,Fast Food,,83
1771,173,Libanais,Fast Food,11.39,37
1772,174,Veggie Pizza,Casual,18.07,41
1773,174,Fruit Tart,Dessert,8.46,76
1774,174,Lemonade,Drinks,7.51,41
1775,174,Fruit Tart,Dessert,9.51,43
1776,174,Chawarma,Fast Food,6.44,78
1777,174,Smoothie,Drinks,5.7,46
1778,174,Smoothie,Drinks,5.84,27
1779,174,Iced Tea,Drinks,5.13,13
1780,174,Veggie Pizza,Casual,25.08,81
1781,175,Kebab,Fast Food,7.65,29
1782,175,Iced Tea,Drinks,7.43,38
1783,175,Chicken Burger,Fast Food,5.96,95
1784,175,Lemonade,Drinks,3.34,10
1785,175,Chocolate Cake,Dessert,9.87,42
1786,175,Fruit Tart,Dessert,8.58,26
1787,175,Fruit Tart,Dessert,7.01,52
1788,175,Chawarma,Fast Food,5.67,57
1789,175,Tacos,Fast Food,8.72,94
1790,175,Veggie Pizza,Casual,24.64,13
1791,175,Chocolate Cake,Dessert,6.77,66
1792,175,Ice Cream Sundae,Dessert,9.77,72
1793,175,Lemonade,Drinks,4.76,48
1794,175,Veggie Burger,Fast Food,7.5,32
1795,176,Fresh Juice,Drinks,6.64,35
